GTIN,Manufacturer Name,Brand,Volume,Volume Code,namePublicLong,namePublicShort,functionalName,typePackaging,useableUnits,ratioAlcohol,packagingInformationList,countryOfOriginList,kind,varietalDesignationList,productbenefits,vineyardRegion,vintage
00856736002258,W. J. Deutsch & Sons Ltd.,BEAU JOIE,750.0,mL,"Beau Joie Sugar King Demi Sec Copper, 750ml",Beau Joie Demi Sec,,EACH,1,12.0,,USA,"Wine, champagne & sparkling wine",,,,
00031259003023,W. J. Deutsch & Sons Ltd.,THE CALLING,750.0,mL,"The Calling Chardonnay Sonoma Coast Vinyard, 750ml",The Calling Chardonnay,,EACH,1,14.0,,USA,"Wine, champagne & sparkling wine",Chardonnay,,California,2022.0
00031259049236,W. J. Deutsch & Sons Ltd.,JOSH CELLARS RESERVE,750.0,mL,"Josh Cellars Reserve Paso Robles Cabernet Sauvignon, 750ml",Josh Cellars Reserve Cabernet Sauvignon,,EACH,1,14.5,,USA,"Wine, champagne & sparkling wine",Cabernet Sauvignon,,California,2022.0
00031259002712,W. J. Deutsch & Sons Ltd.,THE CALLING,750.0,mL,"The Calling Chardonnay Searby Vineyard, 750ml",The Calling Chardonnay,,EACH,1,13.5,,USA,"Wine, champagne & sparkling wine",Chardonnay,,California,2021.0
00856736002227,W. J. Deutsch & Sons Ltd.,BEAU JOIE,750.0,mL,"Beau Joie Brut, 750ml",Beau Joie Brut,,EACH,1,12.0,,USA,"Wine, champagne & sparkling wine",,,,
00856736002166,W. J. Deutsch & Sons Ltd.,BEAU JOIE,750.0,mL,"Beau Joie Brut Gold, 750ml",Beau Joie Brut,,EACH,1,12.0,,USA,"Wine, champagne & sparkling wine",,,,
00086368667031,W. J. Deutsch & Sons Ltd.,SAUVION,750.0,mL,"Sauvion Rosé D'Anjou Rosé, 750ml",Sauvion Red Blend,,EACH,1,10.8,,USA,"Wine, champagne & sparkling wine",Blend,,,2023.0
00008176700014,W. J. Deutsch & Sons Ltd.,GIRARD,750.0,mL,"Girard Chardonnay Russian River Valley, 750ml",Girard Chardonnay,,EACH,1,14.1,,USA,"Wine, champagne & sparkling wine",Chardonnay,,,2022.0
00008176799520,W. J. Deutsch & Sons Ltd.,GIRARD,750.0,mL,"Girard Petite Sirah Napa Valley, 750ml",Girard Petite Sirah,,EACH,1,14.5,,USA,"Wine, champagne & sparkling wine",Petite Sirah,,,2021.0
00839743003210,W. J. Deutsch & Sons Ltd.,YELLOW TAIL,1.5,L,"Yellow Tail Buttery Chardonnay, 1.5L",Yellow Tail Chardonnay,,EACH,1,13.0,,USA,"Wine, champagne & sparkling wine",Chardonnay,,South Eastern Australia,
00008176603001,W. J. Deutsch & Sons Ltd.,GIRARD,750.0,mL,"Girard Cabernet Sauvignon Napa Valley, 750ml",Girard Cabernet Sauvignon,,EACH,1,14.5,,USA,"Wine, champagne & sparkling wine",Cabernet Sauvignon,,,2021.0
00008176258355,W. J. Deutsch & Sons Ltd.,GIRARD,750.0,mL,"Girard Zinfandel Old Vine Napa Valley, 750ml",Girard Zinfandel,,EACH,1,14.7,,USA,"Wine, champagne & sparkling wine",Zinfandel/Primitivo,,,2022.0
00031259002835,W. J. Deutsch & Sons Ltd.,CAVE DE LUGNY,750.0,mL,"Cave De Lugny Chardonnay Vieille Reserve, 750ml",Cave De Lugny Chardonnay,,EACH,1,13.0,,USA,"Wine, champagne & sparkling wine",Chardonnay,,,2021.0
00031259005461,W. J. Deutsch & Sons Ltd.,FORCE & GRACE,750.0,mL,"Force & Grace Cabernet Sauvignon Oakville, 750ml",Force & Grace Cabernet Sauvignon,,EACH,1,14.0,,USA,"Wine, champagne & sparkling wine",Cabernet Sauvignon,,,2022.0
00031259002583,W. J. Deutsch & Sons Ltd.,FLEURS DE PRAIRIE,750.0,mL,"Fleurs De Prairie Rosé, 750ml",Fleurs De Prairie Rosé,,EACH,1,12.5,,USA,"Wine, champagne & sparkling wine",Blend,,Languedoc-Roussillon,2023.0
00008176393100,W. J. Deutsch & Sons Ltd.,GIRARD,750.0,mL,"Girard Artistry Napa Valley Red Blend, 750ml",Girard Red Blend,,EACH,1,14.9,,USA,"Wine, champagne & sparkling wine",Blend,,,2021.0
00031259001210,W. J. Deutsch & Sons Ltd.,THE CALLING,750.0,mL,"The Calling Pinot Noir Patriarch Platinum, 750ml",The Calling Pinot Noir,,EACH,1,14.5,,USA,"Wine, champagne & sparkling wine",Pinot Noir,,California,2022.0
00031259000039,W. J. Deutsch & Sons Ltd.,THE CALLING,750.0,mL,"The Calling Pinot Noir Monterey County Gold, 750ml",The Calling Pinot Noir,,EACH,1,14.36,,USA,"Wine, champagne & sparkling wine",Pinot Noir,,California,2022.0
00031259045276,W. J. Deutsch & Sons Ltd.,THE CALLING,750.0,mL,"The Calling Cabernet Sauvignon Alexander Valley Gold, 750ml",The Calling Cabernet Sauvignon,,EACH,1,14.0,,USA,"Wine, champagne & sparkling wine",Cabernet Sauvignon,,California,2021.0
00031259002880,W. J. Deutsch & Sons Ltd.,CAVE DE LUGNY,750.0,mL,"Cave De Lugny Chardonnay Coeur De Charmes, 750ml",Cave De Lugny Chardonnay,,EACH,1,13.5,,USA,"Wine, champagne & sparkling wine",Chardonnay,,,2021.0
08410113003317,Wilson Daniels Ltd.,Familia Torres,1.5,mL,Familia Torres Grans Muralles DO Conca de Barberà,Familia Torres Grans Muralles,,EACH,1,14.5,,USA,"Wine, champagne & sparkling wine",,,,
00720815111134,Wilson Daniels Ltd.,Jeio,750.0,mL,Jeio (by Bisol) Prosecco Rosé DOC,Jeio Prosecco Rose,,EACH,1,11.0,,USA,"Wine, champagne & sparkling wine",,,,
08410113001221,Wilson Daniels Ltd.,Familia Torres,1.5,mL,Familia Torres Milmanda DO Conca de Barberà,Familia Torres Milmanda Chardonnay,,EACH,1,13.5,,USA,"Wine, champagne & sparkling wine",,,,
00716819558778,Wilson Daniels Ltd.,Familia Torres,750.0,mL,Familia Torres Varietat Recuperada No. 32 Pirene Catalunya,Familia Torres Pirene,,EACH,1,14.5,,USA,"Wine, champagne & sparkling wine",,,,
00720815110939,Wilson Daniels Ltd.,Jeio,750.0,mL,Jeio (by Bisol) Organic Brut Valdobbiadene Prosecco Superiore DOCG NV,Jeio Prosecco Superiore DOCG Organic,,EACH,1,11.0,,USA,"Wine, champagne & sparkling wine",,,,
00716819560160,Wilson Daniels Ltd.,Familia Torres,750.0,mL,Familia Torres Gonfaus DO Penedès,Familia Torres Gonfaus,,EACH,1,13.5,,USA,"Wine, champagne & sparkling wine",,,,
00850026778168,Wilson Daniels Ltd.,Peyrassol,750.0,mL,Peyrassol Lou Rose,Peyrassol #Lou Rose,,EACH,1,12.5,,USA,"Wine, champagne & sparkling wine",,,,
00716819556989,Wilson Daniels Ltd.,Familia Torres Properties,750.0,mL,Pazo Torre Penelas Torres Penelas Granito Albariño DO Rías Baixas,Familia Torres Properties Penelas Granito Albarino,,EACH,1,13.5,,USA,"Wine, champagne & sparkling wine",,,,
00019855152000,Wilson Daniels Ltd.,Schramsberg,750.0,mL,Schramsberg Vineyards Reserve Brut North Coast,Schramsberg Reserve,,EACH,1,12.76,,USA,"Wine, champagne & sparkling wine",,,,
08410113009647,Wilson Daniels Ltd.,Familia Torres,1.5,mL,Familia Torres Purgatori DO Costers del Segre,Familia Torres Purgatori Red Blend,,EACH,1,14.5,,USA,"Wine, champagne & sparkling wine",,,,
00720815110731,Wilson Daniels Ltd.,Jeio,750.0,mL,Jeio (by Bisol) Cuvee Rose NV,Jeio Cuvee Rose,,EACH,1,11.5,,USA,"Wine, champagne & sparkling wine",,,,
00720815110083,Wilson Daniels Ltd.,Jeio,187.0,mL,Jeio (by Bisol) Brut Valdobbiadene Prosecco Superiore DOCG NV,Jeio Prosecco Superiore Docg,,EACH,1,11.0,,USA,"Wine, champagne & sparkling wine",,,,
00088586008160,Wilson Daniels Ltd.,Familia Torres Properties,1500.0,mL,Pago del Cielo Celeste Crianza DO Ribera del Duero,Familia Torres Properties Celeste Crianza,,EACH,1,14.5,,USA,"Wine, champagne & sparkling wine",,,,
08410113009555,Wilson Daniels Ltd.,Familia Torres,3.0,mL,Familia Torres Grans Muralles DO Conca de Barberà,Familia Torres Grans Muralles,,EACH,1,14.5,,USA,"Wine, champagne & sparkling wine",,,,
00019855292003,Wilson Daniels Ltd.,Mirabelle,750.0,mL,Mirabelle Blanc de Blanc North Coast NV,Mirabelle Blanc de Blanc,,EACH,1,12.6,,USA,"Wine, champagne & sparkling wine",,,,
00720815110434,Wilson Daniels Ltd.,Bisol,750.0,mL,Bisol Molera Valdobbiadene Prosecco Superiore DOCG,Bisol Molera Prosecco Docg,,EACH,1,11.5,,USA,"Wine, champagne & sparkling wine",,,,
00720815110236,Wilson Daniels Ltd.,Bisol,750.0,mL,Bisol Molera Valdobbiadene Prosecco Superiore DOCG,Bisol Molera Prosecco Docg,,EACH,1,11.5,,USA,"Wine, champagne & sparkling wine",,,,
00720815110632,Wilson Daniels Ltd.,Jeio,750.0,mL,Jeio (by Bisol) Brut Prosecco DOC  NV,Jeio Prosecco Doc,,EACH,1,11.5,,USA,"Wine, champagne & sparkling wine",,,,
00720815110182,Wilson Daniels Ltd.,Jeio,187.0,mL,Jeio (by Bisol) Brut Valdobbiadene Prosecco Superiore DOCG NV,Jeio Prosecco Superiore Docg,,EACH,1,11.0,,USA,"Wine, champagne & sparkling wine",,,,
08410113550231,Wilson Daniels Ltd.,Familia Torres,3.0,mL,Familia Torres Purgatori DO Costers del Segre,Familia Torres Purgatori Red Blend,,EACH,1,14.5,,USA,"Wine, champagne & sparkling wine",,,,
00716819009096,Wilson Daniels Ltd.,Familia Torres,750.0,mL,Familia Torres Properties Sons De Prades DO Conca de Barberà,Familia Torres Properties Sons De Prades,,EACH,1,14.5,,USA,"Wine, champagne & sparkling wine",,,,
00720815110830,Wilson Daniels Ltd.,Jeio,750.0,mL,Jeio (by Bisol) Brut Valdobbiadene Prosecco Superiore DOCG NV,Jeio Prosecco Superiore Docg,,EACH,1,11.0,,USA,"Wine, champagne & sparkling wine",,,,
00087872330015,San Antonio Winery Inc.,San Antonio,750.0,mL,San Antonio Champagne Sparkling White Wine 750ml,"San Antonio Extra Dry Champagne produced from California grapes, offers effervescent bubbles and a crisp taste. With hints of fresh grapes and an almond aroma, this smooth and balanced champagne is ideal for celebrations or pairing with appetizers and seafood dishes.",,PACK,12,11.0,,USA,"Wine, champagne & sparkling wine",,,California,2023.0
00087872130202,San Antonio Winery Inc.,San Antonio,750.0,mL,San Antonio Velvet Burgundy Red Wine 750ml,"Take a sip of San Antonio Winery's Special Select Velvet Burgundy and be transported to sunny Los Angeles where the desert soil produces a grape even the French can't beat. Pair this fruity, succulent and luscious San Antonio Winery Special Select Velvet Burgundy with a lean fillet of venison for a heavenly meal that will have your guests refilling their glasses.",,PACK,12,12.5,,USA,"Wine, champagne & sparkling wine",,,California,2023.0
00087872230162,San Antonio Winery Inc.,San Antonio,3.0,L,San Antonio Winery Madeira White Wine 3L,"San Antonio Madeira shows nutty, oxidized characters of Flor yeast with a light amber color, making it similar to Sercial from the island of Madeira.  San Antonio is one of the last wineries to specialize in the production of fine dessert wines. These wines serve multiple purposed. They can be served as dessert beverages, and they are ideal as flavor ingredients for food preparation in both home and restaurant kitchens.",,PACK,6,18.0,,USA,"Wine, champagne & sparkling wine",,,California,2023.0
00089419604061,,Miguel Torres Chile,750.0,mL,Miguel Torres Chile Andica Sauvignon Blanc,"Andica, Sauvignon Blanc 2023, 750 mL, 12 Bottles Per Case",Wine,EACH,1,13.5,,USA,"Wine, champagne & sparkling wine",Sauvignon Blanc,,,2023.0
00088586003431,Ste. Michelle Wine Estates,H3,750.0,mL,"H3 Merlot, Red Wine, 750 mL Bottle",H3 MERLOT 750 ML,,EACH,1,14.5,,USA,"Wine, champagne & sparkling wine",Merlot,,,
00088586003578,Ste. Michelle Wine Estates,H3,750.0,mL,"H3 Sauvignon Blanc, White Wine, 750 mL Bottle",H3 SAUV BLANC 750ML,,EACH,1,12.0,,USA,"Wine, champagne & sparkling wine",Sauvignon Blanc,,,
00088586009327,Ste. Michelle Wine Estates,Chateau Ste. Michelle,750.0,mL,"Chateau Ste. Michelle Columbia Valley Rosé Wine, 750 mL Bottle",CHT STE MICH ROSE,,EACH,1,13.0,,USA,"Wine, champagne & sparkling wine",,,,2019.0
00088586603846,Ste. Michelle Wine Estates,Chateau Ste. Michelle,750.0,mL,"Chateau Ste. Michelle Columbia Valley Chardonnay, White Wine, 750 mL Bottle",CHT STE MICH CHARDONNAY,,EACH,1,13.5,,USA,"Wine, champagne & sparkling wine",Chardonnay,,,
00088586004971,Ste. Michelle Wine Estates,Chateau Ste. Michelle,750.0,mL,"Chateau Ste. Michelle Indian Wells Red Blend Wine, 750 mL Bottle",CHT STE MICH RED INDIAN WELLS,,EACH,1,14.5,,USA,"Wine, champagne & sparkling wine",,,,2016.0
00088586667954,Ste. Michelle Wine Estates,Chateau Ste. Michelle,750.0,mL,"Chateau Ste. Michelle Horse Heaven Hills Sauvignon Blanc, White Wine, 750 mL Bottle",CHT STE MICH SAUV BL HORSE HEAVN,,EACH,1,13.5,,USA,"Wine, champagne & sparkling wine",Sauvignon Blanc,,,
00088586000171,Ste. Michelle Wine Estates,Col Solare,750.0,mL,"Col Solare Red Mountain Cabernet Sauvignon, Red Wine, 750 mL Bottle",Col Solare Cab Sauv,,EACH,1,14.5,,USA,"Wine, champagne & sparkling wine",Cabernet Sauvignon,,,2015.0
00088586000850,Ste. Michelle Wine Estates,Columbia Crest,750.0,mL,"Columbia Crest Grand Estates Syrah, Red Wine, 750 mL Bottle",COLUMBIA CREST SYRAH GRAND EST,,EACH,1,14.5,,USA,"Wine, champagne & sparkling wine",,,,
00088586630989,Ste. Michelle Wine Estates,Chateau Ste. Michelle,750.0,mL,"Chateau Ste. Michelle Columbia Valley Sauvignon Blanc, White Wine, 750 mL Bottle",CHT STE MICH SAUVIGNON BLANC,,EACH,1,13.0,,USA,"Wine, champagne & sparkling wine",Sauvignon Blanc,,,2018.0
00088586602832,Ste. Michelle Wine Estates,Chateau Ste. Michelle,750.0,mL,"Chateau Ste. Michelle Columbia Valley Merlot, Red Wine, 750 mL Bottle",CHT STE MICH MERLOT,,EACH,1,13.5,,USA,"Wine, champagne & sparkling wine",Merlot,,,2016.0
00088586402845,Ste. Michelle Wine Estates,Columbia Crest,750.0,mL,"Columbia Crest Grand Estates Merlot, Red Wine, 750 mL Bottle",COLUMBIA CREST MERLOT GRAND EST,,EACH,1,14.5,,USA,"Wine, champagne & sparkling wine",Merlot,,,
00088586009211,Ste. Michelle Wine Estates,Intrinsic,750.0,mL,"Intrinsic Red Blend Wine, 750 mL Bottle",INTRINSIC RED BLEND,,EACH,1,14.5,,USA,"Wine, champagne & sparkling wine",,,,
00088586000751,Ste. Michelle Wine Estates,Chateau Ste. Michelle,750.0,mL,"Chateau Ste. Michelle Columbia Valley Syrah, Red Wine, 750 mL Bottle",CHT STE MICH SYRAH,,EACH,1,13.5,,USA,"Wine, champagne & sparkling wine",,,,2018.0
00088586601835,Ste. Michelle Wine Estates,Chateau Ste. Michelle,750.0,mL,"Chateau Ste. Michelle Columbia Valley Cabernet Sauvignon, Red Wine, 750 mL Bottle",CHT STE MICH CAB SAUV,,EACH,1,13.5,,USA,"Wine, champagne & sparkling wine",Cabernet Sauvignon,,,2018.0
00088586000768,Ste. Michelle Wine Estates,Chateau Ste. Michelle,750.0,mL,"Chateau Ste. Michelle Columbia Valley Pinot Gris, White Wine, 750 mL Bottle",CHT STE MICH PINOT GRIS,,EACH,1,13.5,,USA,"Wine, champagne & sparkling wine",,,,2019.0
00088586659935,Ste. Michelle Wine Estates,Chateau Ste. Michelle,750.0,mL,"Chateau Ste. Michelle Indian Wells Chardonnay, White Wine, 750 mL Bottle",CHT STE MICH CHARD INDIAN WELLS,,EACH,1,14.0,,USA,"Wine, champagne & sparkling wine",Chardonnay,,,
00088586498954,Ste. Michelle Wine Estates,Columbia Crest,750.0,mL,"Columbia Crest Grand Estates Chardonnay, White Wine, 750 mL",COLUMBIA CREST CHARD GRAND EST,,EACH,1,13.5,,USA,"Wine, champagne & sparkling wine",Chardonnay,,,
00088586004162,Ste. Michelle Wine Estates,Chateau Ste. Michelle,750.0,mL,"Chateau Ste. Michelle Harvest Select Riesling, Sweet White Wine, 750 mL Bottle",CHT STE MICH RIESLING HARV SELECT,,EACH,1,10.5,,USA,"Wine, champagne & sparkling wine",Riesling,,,2018.0
00088586010309,Ste. Michelle Wine Estates,Borne Of Fire,750.0,mL,"Borne of Fire Chardonnay, White Wine, 750 mL Bottle",BORNE OF FIRE CHARDONNAY,,EACH,1,13.5,,USA,"Wine, champagne & sparkling wine",Chardonnay,,,
00088586002113,Ste. Michelle Wine Estates,Spring Valley Vineyard,750.0,mL,"Spring Valley Vineyard Frederick Red Blend Wine, 750 mL Bottle",Spring Valley Vyd Frederick Red,,EACH,1,14.5,,USA,"Wine, champagne & sparkling wine",,,,2016.0
00088586607912,Ste. Michelle Wine Estates,Chateau Ste. Michelle,750.0,mL,"Chateau Ste. Michelle Indian Wells Merlot, Red Wine, 750 mL Bottle",CHT STE MICH MERLOT INDIAN WELLS,,EACH,1,14.5,,USA,"Wine, champagne & sparkling wine",Merlot,,,
00852832000082,Pernod Ricard,Mumm Napa,1.5,L,"Mumm Napa Brut Prestige Sparkling Wine 1.5L, 12.5% ABV","Enjoy the superior, top-rated taste of Napa grapes in Mumm Napa Brut Prestige. Widely versatile, this signature sparkling pairs perfectly with a variety of foods",,EACH,1,12.5,,USA,"Wine, champagne & sparkling wine",,,,
00850008182785,,DAOU,750.0,mL,2020 DAOU Estate Soul of a Lion Cabernet Sauvignon,SOUL20PR,,EACH,1,15.2,,USA,"Wine, champagne & sparkling wine",,,,
00890409002893,,PATRIMONY,750.0,mL,2019 PATRIMONY Cabernet Sauvignon 750mL 3pk,PTCS19ST3W,,EACH,1,14.9,,USA,"Wine, champagne & sparkling wine",,,,
00850008182808,,DAOU,750.0,mL,2019 DAOU Estate Soul of a Lion Cabernet Sauvignon 1.5L,SOUL19M3PK,,EACH,1,14.8,,USA,"Wine, champagne & sparkling wine",,,,
00850008182129,,PATRIMONY,750.0,mL,2019 PATRIMONY Cabernet Franc 750mL 3pk,PTCF19ST3W,,EACH,1,14.9,,USA,"Wine, champagne & sparkling wine",,,,
00890409002558,,DAOU,750.0,mL,2019 DAOU Reserve Seventeey Forty 750mL,SVFRES19PR,,EACH,1,14.7,,USA,"Wine, champagne & sparkling wine",,,,
00890409002626,,DAOU,750.0,mL,2020 DAOU Reserve Cabernet Sauvignon 1.5L,CSRES20PRM,,EACH,1,14.9,,USA,"Wine, champagne & sparkling wine",,,,
00850008182792,,DAOU,750.0,mL,2019 DAOU Estate Soul of a Lion Cabernet Sauvignon 375mL,SOUL19PRH,,EACH,1,14.8,,USA,"Wine, champagne & sparkling wine",,,,
00890409002992,,DAOU,750.0,mL,2020 DAOU Reserve Cabernet Sauvignon 3L,CSRES20PR3,,EACH,1,14.9,,USA,"Wine, champagne & sparkling wine",,,,
00890409002978,,DAOU,750.0,mL,2018 DAOU Estate Soul of a Lion Cabernet Sauvignon 1.5L,SOUL18M3PK,,EACH,1,14.7,,USA,"Wine, champagne & sparkling wine",,,,
00869037000342,"Anheuser-Busch, Inc.",Babe,250.0,mL,"Babe Grigio with Bubbles, 4 Pack 250mL Cans",Wine,Wine,EACH,4,12.0,,USA,"Wine, champagne & sparkling wine",,,,
08410113693723,Wilson Daniels Ltd.,Familia Torres,750.0,mL,Familia Torres Perpetual DOQ Priorat,Familia Torres Cos Perpetual Red Blend,,EACH,1,14.5,,USA,"Wine, champagne & sparkling wine",,,,
08410113056764,Wilson Daniels Ltd.,Familia Torres,750.0,mL,Familia Torres Forcada DO Penedès,Familia Torres Forcada,,EACH,1,13.5,,USA,"Wine, champagne & sparkling wine",,,,
00720815570528,Wilson Daniels Ltd.,Castello di Volpaia,375.0,mL,Castello di Volpaia Vinsanto del Chianti Classico DOC,Castello Di Volpaia Vin Santo,,EACH,1,14.0,,USA,"Wine, champagne & sparkling wine",,,,
00088586009037,Wilson Daniels Ltd.,Familia Torres,750.0,mL,Familia Torres Purgatori DO Costers del Segre,Familia Torres Purgatori Red Blend,,EACH,1,14.5,,USA,"Wine, champagne & sparkling wine",,,,
00088586008177,Wilson Daniels Ltd.,Familia Torres,1500.0,mL,Familia Torres Salmos DOQ Priorat,Familia Torres Salmos Priorat Red Blend,,EACH,1,14.5,,USA,"Wine, champagne & sparkling wine",,,,
00720815110045,Wilson Daniels Ltd.,Bisol,1500.0,mL,Bisol Crede Valdobbiadene Prosecco Superiore DOCG,Bisol Crede Prosecco Docg,,EACH,1,11.5,,USA,"Wine, champagne & sparkling wine",,,,
00720815110021,Wilson Daniels Ltd.,Bisol,375.0,mL,Bisol Crede Valdobbiadene Prosecco Superiore DOCG,Bisol Crede Prosecco Docg,,EACH,1,11.5,,USA,"Wine, champagne & sparkling wine",,,,
00720815110137,Wilson Daniels Ltd.,Bisol,750.0,mL,Bisol Crede Valdobbiadene Prosecco Superiore DOCG,Bisol Crede Prosecco Docg,,EACH,1,11.5,,USA,"Wine, champagne & sparkling wine",,,,
00637411000659,Giesen,Giesen,750.0,mL,"Giesen Pure Light Sauvignon Blanc Sauvignon Blanc, 750 ml",Sauvignon Blanc Wine,,EACH,12,6.0,,USA,"Wine, champagne & sparkling wine",Sauvignon Blanc,,,
00089419771138,,Fessina,750.0,mL,Tenuta di Fessina Il Musmeci Rosso,"Tenuta Di Fessina, Il Musmeci, Riserva Red 2015, 750 mL, 6 Bottles Per Case",Wine,EACH,1,13.5,,USA,"Wine, champagne & sparkling wine",Nerello Mascalese,,Sicily,2015.0
00799987002830,Jackson Family Wines,Tenuta di Arceno,750.0,mL,"Tenuta di Arceno Tenuta di Arceno Strada al Sasso Gran Selezione Wine, 750ml",19 TDA CHIANTI SAS 6/7 750ml,Red Wine,EACH,1,14.5,,USA,"Wine, champagne & sparkling wine",Sangiovese,Chianti Classico,Tuscany,2019.0
00869013000014,Jackson Family Wines,Hickinbotham Clarendon Vineyard,750.0,mL,"Hickinbotham Clarendon Vineyard The Peake Cabernet/Shiraz Red Wine, 750ml",19 HCV CAB SAUV/SHIRAZ 3/7 750ml,Red Wine,EACH,1,14.5,,USA,"Wine, champagne & sparkling wine",,McLaren Vale,,2019.0
00784794001848,Jackson Family Wines,Mt. Brave,375.0,mL,"Mt. Brave Mt. Veeder Cabernet Sauvignon Red Wine Half Bottle, 375ml",15 MT BRAVE CAB SAUV 12/H 375ml,Red Wine,EACH,1,14.5,,USA,"Wine, champagne & sparkling wine",Cabernet Sauvignon,Mt. Veeder,,2015.0
00603110950076,Jackson Family Wines,WillaKenzie Estate,750.0,mL,"WillaKenzie Estate WillaKenzie Estate Pinot Meunier Wine, 750ml",18 WK PINOT MEUNIER 12/7 750ml,Red Wine,EACH,1,14.1,,USA,"Wine, champagne & sparkling wine",,Yamhill-Carlton,,2018.0
00088586002144,Ste. Michelle Wine Estates,Spring Valley Vineyard,750.0,mL,"Spring Valley Vineyard Uriah Red Blend Wine, 750 mL Bottle",Spring Valley Vyd Uriah Red,,EACH,1,14.4,,USA,"Wine, champagne & sparkling wine",,,,2015.0
00088586010231,Ste. Michelle Wine Estates,Prayers Of Sinners And Saints,750.0,mL,"Prayers Of Saints Chardonnay Wine, 750 mL",PRAYERS OF SAINTS CHARDONNAY 18,,EACH,1,13.5,,USA,"Wine, champagne & sparkling wine",Chardonnay,,,2018.0
00088586600241,Ste. Michelle Wine Estates,Domaine Ste. Michelle,750.0,mL,"Domaine Ste. Michelle Brut Sparkling Wine, 750 mL Bottle",DOM STE MICHELLE BRUT,,EACH,1,11.5,,USA,"Wine, champagne & sparkling wine",,,,
00088586011948,Ste. Michelle Wine Estates,Intrinsic,750.0,mL,"Intrinsic Sauvignon Blanc White Wine, 750 mL Bottle",INTRINSIC SAUV BLANC,,EACH,1,13.0,,USA,"Wine, champagne & sparkling wine",Sauvignon Blanc,,,
00088586011795,Ste. Michelle Wine Estates,Chateau Ste. Michelle,750.0,mL,"Chateau Ste. Michelle Elements Strawberry Hibiscus Rose Wine, 750 mL Bottle",CSM Elements StrawHib 750 mL,,EACH,1,11.0,,USA,"Wine, champagne & sparkling wine",,,,
00088593700200,Ste. Michelle Wine Estates,Stag's Leap Wine Cellars,750.0,mL,"Stag's Leap Wine Cellars ARTEMIS Cabernet Sauvignon, Red Wine, 750 mL Bottle",STAGS LEAP WN CEL CAB S ARTEM,,EACH,1,14.8,,USA,"Wine, champagne & sparkling wine",Cabernet Sauvignon,,,
