GTIN,Manufacturer Name,Brand,Volume,Volume Code,Name Public Long,Name Public Short,Functional Name,Packaging Type Code,Useable Units,Ratio Alcohol,Packaging Information,Country of Origin,Alcohol Kind
00082000807247,Diageo North America Inc.,Crown Royal,750.0,mL,"Crown Royal Fine De Luxe Blended Canadian Whisky, 750 mL Bottle with Limited Edition Camo Bag & Carton",Crown Royal Canadian Whisky,,EACH,1,40.0,,USA,Whisky & Bourbon
00082000792604,Diageo North America Inc.,Crown Royal,750.0,mL,"Crown Royal Fine De Luxe Blended Canadian Whisky, 750 mL with two Branded Shot Glasses",Crown Royal Canadian Whisky,,EACH,1,40.0,,USA,Whisky & Bourbon
00087000007277,Diageo North America Inc.,Crown Royal,200.0,mL,"Crown Royal Fine De Luxe Blended Canadian Whisky, 200 mL",Crown Royal Canadian Whisky,,EACH,1,40.0,,USA,Whisky & Bourbon
00082000795759,Diageo North America Inc.,Crown Royal,750.0,mL,"Crown Royal Fine De Luxe Blended Canadian Whisky, Coming 2 America Collector's Edition, 750 mL",Crown Royal Canadian Whisky,,EACH,1,40.0,,USA,Whisky & Bourbon
00082000805243,Diageo North America Inc.,Crown Royal,1.75,L,"Crown Royal Fine De Luxe Blended Canadian Whisky, 1.75 L Bottle with Holiday Bag",Crown Royal Canadian Whisky,,EACH,1,40.0,,USA,Whisky & Bourbon
00082000790877,Diageo North America Inc.,Crown Royal,750.0,mL,"Crown Royal Fine De Luxe Blended Canadian Whisky, 750 mL Bottle with one 50mL Crown Royal Regal Apple and one 50mL Crown Royal Vanilla Flavored Whisky",Crown Royal Canadian Whisky,,EACH,1,40.0,,USA,Whisky & Bourbon
00082000001720,Diageo North America Inc.,Crown Royal,375.0,mL,"Crown Royal Fine De Luxe Blended Canadian Whisky, 375 mL PET Bottle",Crown Royal Canadian Whisky,,EACH,1,40.0,,USA,Whisky & Bourbon
00082000807254,Diageo North America Inc.,Crown Royal,750.0,mL,"Crown Royal Fine De Luxe Blended Canadian Whisky, 750 mL Bottle with Combo Juicer & Shaker",Crown Royal Canadian Whisky,,EACH,1,40.0,,USA,Whisky & Bourbon
00082000789239,Diageo North America Inc.,Crown Royal,1.75,L,"Crown Royal Fine De Luxe Blended Canadian Whisky, 1.75 L Bottle with Two Signature Rocks Glasses",Crown Royal Canadian Whisky,,EACH,1,40.0,,USA,Whisky & Bourbon
00082000789215,Diageo North America Inc.,Crown Royal,750.0,mL,"Crown Royal Fine De Luxe Blended Canadian Whisky, 750 mL Bottle with Two Signature Rocks Glasses",Crown Royal Canadian Whisky,,EACH,1,40.0,,USA,Whisky & Bourbon
00087872630009,San Antonio Winery Inc.,Stella Rosa,750.0,mL,Stella Rosa Brandy - Smooth Black Italian Brandy 750 ml,"Taste the distinct elegance in our Stella Rosa Brandy, handcrafted with ripe fruit flavors fresh from the hills of northern Italy and bottled to perfection. Produced in the rolling foothills of Piedmont, the same prestigious region of Northern Italy as Stella Rosa® Wines. Enjoy chilled on the rocks, poured over ice, or shaken with your favorite flavor pairings.",,PACK,6,35.0,,USA,Ports and liqueurs
00082184006504,,Jack Daniel's®,700.0,mL,Jack Daniel's Single Barrel Twice Barreled American Single Malt - Special Release  700 mL 125 Proof,JD Single Barrel Special Rel,Whiskey,EACH,1,62.5,,USA,Whisky & Bourbon
05060399687485,,Benriach®,750.0,mL,Benriach The Twelve Speyside Single Malt Scotch Whisky 750 mL 92 Proof,Benriach Twelve,Whiskey,EACH,1,46.0,,USA,Whisky & Bourbon
00081128002404,,Woodford Reserve®,750.0,mL,Woodford Reserve Baccarat Edition 750 mL 90.4 Proof,Woodford Reserve Baccarat,Whiskey,EACH,1,45.2,,USA,Whisky & Bourbon
07594003620394,,Diplomático®,750.0,mL,"Diplomático Reserva Exclusiva Rum, 750 mL, 80 Proof",Diplomatico Reserva Exclusiva,Rum,EACH,1,40.0,,USA,Rum
00082184003459,,Jack Daniel's®,750.0,mL,Jack Daniel's Tennessee Rye Whiskey 750 mL  90 Proof,Jack Daniel's Tennessee Rye,Whiskey,EACH,1,45.0,,USA,Whisky & Bourbon
00081128000707,,Old Forester®,750.0,mL,"Old Forester Whiskey Row Series: 1870 Original Batch Kentucky Straight Bourbon Whisky, 750 mL Bottle, 90 Proof",Old Forester Original Batch,Whiskey,EACH,1,45.0,,USA,Whisky & Bourbon
00082184005934,,Jack Daniel's®,700.0,mL,Jack Daniel’s Bonded Tennessee Whiskey 100 Proof 700 mL,Jack Daniel's Bonded,Whiskey,EACH,1,50.0,,USA,Whisky & Bourbon
00082184005941,,Jack Daniel's®,700.0,mL,Jack Daniel’s Triple Mash Blended Straight Whiskey 100 Proof 700 mL,Jack Daniel's Triple Mash,Whiskey,EACH,1,50.0,,USA,Whisky & Bourbon
00082184005965,,Jack Daniel's®,1000.0,mL,Jack Daniel’s Triple Mash Blended Straight Whiskey 100 Proof 1 L,Jack Daniel's Triple Mash,Whiskey,EACH,1,50.0,,USA,Whisky & Bourbon
00081128005085,,Old Forester®,750.0,mL,"Old Forester 86 Proof Kentucky Straight Bourbon Whisky, 750 mL Bottle, 86 Proof",Old Forester 86 Proof,Whiskey,EACH,1,43.0,,USA,Whisky & Bourbon
00082184001165,,Jack Daniel's®,1000.0,mL,Jack Daniel's Tennessee Fire 1L 70 Proof,Jack Daniel's Tennessee Fire,Flavored Whiskey,EACH,1,35.0,,USA,Whisky & Bourbon
00081128002145,,Slane™,750.0,mL,"Slane Irish Whiskey, 750 mL Bottle, 80 Proof",Slane Irish Whsky,Whiskey,EACH,1,40.0,,USA,Whisky & Bourbon
00081128001735,,Old Forester®,750.0,mL,"Old Forester Statesman Kentucky Straight Bourbon Whisky, 750 mL Bottle, 95 Proof",Old Forester Statesman,Whiskey,EACH,1,47.5,,USA,Whisky & Bourbon
00082184005927,,Jack Daniel's®,750.0,mL,Jack Daniel's Single Barrel Coy Hill High Proof - 2021 - Special Release  750 mL 125 Proof,JD Single Barrel Special Rel,Whiskey,EACH,1,62.5,,USA,Whisky & Bourbon
00744607015202,,Tequila Herradura®,750.0,mL,Tequila Herradura Selección Suprema 750 mL Bottle 80 Proof,Herradura Seleccion Suprema,Tequila,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00744607000369,,Tequila Herradura®,750.0,mL,"Tequila Herradura Double Barrel Reposado, 750 mL Bottle, 80 Proof",Herradura DB Reposado,Tequila,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00081128028367,,Pepe Lopez®,750.0,mL,"Pepe Lopez Silver Tequila, 750 mL Bottle, 80 Proof",Pepe Lopez Silver,Tequila,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00081128000981,,Old Forester®,750.0,mL,"Old Forester Whiskey Row Series: 1897 Bottled in Bond Kentucky Straight Bourbon Whisky, 750 mL Bottle, 100 Proof",Old Forester Bottled in Bond,Whiskey,EACH,1,50.0,,USA,Whisky & Bourbon
00744607008112,,Tequila Herradura®,750.0,mL,Tequila Herradura Aniversario 750 mL 80 Proof,Herradura Anniversario,Tequila,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00082184002100,,Jack Daniel's®,750.0,mL,Jack Daniel's Single Barrel Barrel Proof Tennessee Whiskey 750 mL 125 Proof,JD Sgl Barrel Barrel Proof,Whiskey,EACH,1,62.5,,USA,Whisky & Bourbon
00081128002893,,Old Forester®,750.0,mL,"Old Forester Birthday Bourbon 2021, 750 mL, 104 Proof",Old Forester Bday Bourbon,Whiskey,EACH,1,52.0,,USA,Whisky & Bourbon
00082184203477,,Jack Daniel's®,50.0,mL,Jack Daniel's Tennessee Rye Whiskey 50 mL 90 Proof,Jack Daniel's Tennessee Rye,Whiskey,EACH,10,45.0,,USA,Whisky & Bourbon
05060716140266,,Benriach®,750.0,mL,"Benriach The Smoky Twelve Speyside Single Malt Scotch Whisky, 750 mL, 92 Proof",Benriach Smoky Twelve,Whiskey,EACH,1,46.0,,USA,Whisky & Bourbon
00081128002930,,Woodford Reserve®,750.0,mL,"Woodford Reserve Master's Collection Five-Malt Stouted Mash Kentucky Malt Whiskey, 750mL,  90.4 Proof",Woodford Reserve Masters Col,Whiskey,EACH,1,45.2,,USA,Whisky & Bourbon
00082184005231,,Jack Daniel's®,750.0,mL,Jack Daniel’s 10-Years-Old Tennessee Whiskey 97 Proof 750 mL,Jack Daniel's 10-Years-Old,Whiskey,EACH,1,48.5,,USA,Whisky & Bourbon
07594003626891,,Diplomático®,750.0,mL,"Diplomático Planas Rum, 750 mL, 94 Proof",Diplomatico Planas,Rum,EACH,1,47.0,,USA,Rum
00081128002800,,Old Forester®,750.0,mL,"Old Forester Single Barrel Kentucky Straight Rye Whisky Barrel Strength, 750 mL Bottle, 125 Proof",Old Forester SB Rye Brl Str,Whiskey,EACH,1,62.5,,USA,Whisky & Bourbon
00081128002701,,Woodford Reserve®,750.0,mL,Woodford Reserve Master's Collection: Very Fine Rare Bourbon Kentucky Straight Bourbon Whiskey 750 mL  90.4 Proof,Woodford Reserve Masters Col,Whiskey,EACH,1,45.2,,USA,Whisky & Bourbon
00081128003067,,Woodford Reserve®,750.0,mL,Woodford Reserve Master's Collection Batch Proof 118.4 Proof Kentucky Straight Bourbon Whiskey 750mL,Woodford Reserve Masters Col,Whiskey,EACH,1,59.2,,USA,Whisky & Bourbon
00082184200353,,Jack Daniel's®,50.0,mL,Jack Daniel's Tennessee Honey 50 mL 70 Proof,Jack Daniel's TN Honey,Flavored Whiskey,EACH,10,35.0,,USA,Whisky & Bourbon
00082184000328,,Jack Daniel's®,1000.0,mL,Jack Daniel's Tennessee Honey 1L 70 Proof,Jack Daniel's TN Honey,Flavored Whiskey,EACH,1,35.0,,USA,Whisky & Bourbon
00744607013604,,Tequila Herradura®,375.0,mL,"Tequila Herradura Añejo, 375 mL Bottle, 80 Proof",Herradura Anejo,Tequila,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00082184004364,,Jack Daniel's®,1000.0,mL,Jack Daniel's Tennessee Apple 1 L 70 Proof,Jack Daniel's TN Apple,Flavored Whiskey,EACH,1,35.0,,USA,Whisky & Bourbon
00083300234733,,Chambord®,50.0,mL,"Chambord Black Raspberry Liqueur w/ Display Box, 50 mL, 33 Proof",Chambord Black Rasp Liqueur,Liqueur,EACH,12,16.5,,USA,Ports and liqueurs
00081128011680,,Woodford Reserve®,375.0,mL,Woodford Reserve Kentucky Straight Bourbon Whiskey 375 mL 90.4 Proof,Woodford Reserve Bourbon,Whiskey,EACH,1,45.2,,USA,Whisky & Bourbon
00082184090428,,Jack Daniel's®,1750.0,mL,"Jack Daniel's Old No. 7 Tennessee Whiskey, 1.75 L Bottle, 80 Proof",Jack Daniel's Old No. 7,Whiskey,EACH,1,40.0,,USA,Whisky & Bourbon
00082184005958,,Jack Daniel's®,1000.0,mL,Jack Daniel’s Bonded Tennessee Whiskey 100 Proof 1 L,Jack Daniel's Bonded,Whiskey,EACH,1,50.0,,USA,Whisky & Bourbon
00081128001551,,Woodford Reserve®,50.0,mL,Woodford Reserve Kentucky Straight Bourbon Whiskey 50 mL 90.4 Proof,Woodford Reserve Bourbon,Whiskey,EACH,12,45.2,,USA,Whisky & Bourbon
00081128013165,,Woodford Reserve®,1750.0,mL,Woodford Reserve Kentucky Straight Bourbon Whiskey 1.75 L 90.4 Proof,Woodford Reserve Bourbon,Whiskey,EACH,1,45.2,,USA,Whisky & Bourbon
00744607069205,,el Jimador®,750.0,mL,"el Jimador Reposado Tequila, 750 mL, 80 Proof",el Jimador Reposado,Tequila,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00082184000335,,Jack Daniel's®,750.0,mL,Jack Daniel's Tennessee Honey 750 mL 70 Proof,Jack Daniel's TN Honey,Flavored Whiskey,EACH,1,35.0,,USA,Whisky & Bourbon
00081128003418,,Old Forester®,750.0,mL,Old Forester Whiskey Row Series: 1924 10 Year Kentucky Straight Bourbon Whisky 750 mL,Old Forester 1924 10 Year ,Whiskey,EACH,1,50.0,,USA,Whisky & Bourbon
00082184090541,,Jack Daniel's®,50.0,mL,Jack Daniel's Old No. 7 Tennessee Whiskey 10-Pack of 50 mL Bottles,Jack Daniel's Old No. 7,Whiskey,EACH,10,40.0,,USA,Whisky & Bourbon
00081128001711,,Woodford Reserve®,750.0,mL,Woodford Reserve Double Oaked Kentucky Straight Bourbon Whiskey Personal Selection 750 mL 90.4 Proof,Woodford Reserve Dbl Oak PS,Whiskey,EACH,1,45.2,,USA,Whisky & Bourbon
00083300034531,,Chambord®,750.0,mL,"Chambord Black Raspberry Liqueur, 750 mL Bottle, 33 Proof",Chambord Black Rasp Liqueur,Liqueur,EACH,1,16.5,,USA,Ports and liqueurs
00082184000618,,Jack Daniel's®,1750.0,mL,Jack Daniel's Tennessee Honey 1.75 L 70 Proof,Jack Daniel's TN Honey,Flavored Whiskey,EACH,1,35.0,,USA,Whisky & Bourbon
00082184055533,,Jack Daniel's®,1000.0,mL,Jack Daniel's Sinatra Select Tennessee Whiskey 1 L  90 Proof,Jack Daniel's Sinatra Select,Whiskey,EACH,1,45.0,,USA,Whisky & Bourbon
00081128001506,,Woodford Reserve®,750.0,mL,Woodford Reserve Kentucky Straight Bourbon Whiskey 750 mL 90.4 Proof,Woodford Reserve Bourbon,Whiskey,EACH,1,45.2,,USA,Whisky & Bourbon
00082184001554,,Jack Daniel's®,200.0,mL,Jack Daniel's Tennessee Fire 200 mL 70 Proof,Jack Daniel's Tennessee Fire,Flavored Whiskey,EACH,1,35.0,,USA,Whisky & Bourbon
00084704000115,,Korbel®,750.0,mL,"Korbel California Brandy, 750 mL Bottle, 80 Proof",Korbel Brandy,Brandy,EACH,1,40.0,,USA,"Sweet wine, Porto, bitters"
00082184081839,,Jack Daniel's®,100.0,mL,"Jack Daniel's Old No. 7 Tennessee Whiskey, 100 mL Bottle, 80 Proof",Jack Daniel's Old No. 7,Whiskey,EACH,1,40.0,,USA,Whisky & Bourbon
00081128000646,,Woodford Reserve®,750.0,mL,Woodford Reserve Kentucky Straight Rye Whiskey 750 mL 90.4 Proof,Woodford Reserve Rye,Whiskey,EACH,1,45.2,,USA,Whisky & Bourbon
00081128074050,,Finlandia®,1750.0,mL,"Finlandia Classic Vodka, 1.75 L Bottle, 80 Proof",Finlandia Vodka,Vodka,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00744607111331,,Tequila Herradura®,750.0,mL,"Tequila Herradura Anejo, 750 mL Bottle, 80 Proof",Herradura Anejo,Tequila,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00081128003111,,Up or Over™,375.0,mL,Up or Over: Tequila Herradura Premium Margarita 375 mL  30 Proof,Up Over Herradura Margarita,Spirits-based Pre-Mixed Cocktail,EACH,1,15.0,,USA,"Vodka, gin, tequila"
00082184000632,,Jack Daniel's®,100.0,mL,Jack Daniel's Tennessee Honey 100 mL 70 Proof,Jack Daniel's TN Honey,Flavored Whiskey,EACH,1,35.0,,USA,Whisky & Bourbon
00082184001219,,Jack Daniel's®,1750.0,mL,Jack Daniel's Tennessee Fire 1.75 L  70 Proof,Jack Daniel's Tennessee Fire,Flavored Whiskey,EACH,1,35.0,,USA,Whisky & Bourbon
00082184087183,,Jack Daniel's®,50.0,mL,Jack Daniel's Single Barrel Select Tennessee Whiskey 50 mL Bottle 94 Proof,Jack Daniel's Single Barrel,Whiskey,EACH,12,47.0,,USA,Whisky & Bourbon
00082184090527,,Jack Daniel's®,200.0,mL,"Jack Daniel's Old No. 7 Tennessee Whiskey, 200 mL Bottle, 80 Proof",Jack Daniel's Old No. 7,Whiskey,EACH,1,40.0,,USA,Whisky & Bourbon
00082184090466,,Jack Daniel's®,750.0,mL,"Jack Daniel's Old No. 7 Tennessee Whiskey, 750 mL Bottle, 80 Proof",Jack Daniel's Old No. 7,Whiskey,EACH,1,40.0,,USA,Whisky & Bourbon
00082184090510,,Jack Daniel's®,375.0,mL,"Jack Daniel's Old No. 7 Tennessee Whiskey, 375 mL Bottle, 80 Proof",Jack Daniel's Old No. 7,Whiskey,EACH,1,40.0,,USA,Whisky & Bourbon
00081128002367,,Coopers' Craft®,750.0,mL,Coopers’ Craft Barrel Reserve Kentucky Straight Bourbon Whiskey 750 mL 100 Proof,Coopers' Craft Barrel Rsv,Whiskey,EACH,1,50.0,,USA,Whisky & Bourbon
00082184000342,,Jack Daniel's®,375.0,mL,Jack Daniel's Tennessee Honey 375 mL 70 Proof,Jack Daniel's TN Honey,Flavored Whiskey,EACH,1,35.0,,USA,Whisky & Bourbon
00082184001561,,Jack Daniel's®,375.0,mL,Jack Daniel's Tennessee Fire 375 mL 70 Proof,Jack Daniel's Tennessee Fire,Flavored Whiskey,EACH,1,35.0,,USA,Whisky & Bourbon
00083300034524,,Chambord®,375.0,mL,"Chambord Black Raspberry Liqueur, 375 mL Bottle, 33 Proof",Chambord Black Rasp Liqueur,Liqueur,EACH,1,16.5,,USA,Ports and liqueurs
00082184000625,,Jack Daniel's®,200.0,mL,Jack Daniel's Tennessee Honey 200 mL 70 Proof,Jack Daniel's TN Honey,Flavored Whiskey,EACH,1,35.0,,USA,Whisky & Bourbon
00081128774189,,Finlandia®,50.0,mL,"Finlandia Classic Vodka, 50 mL Bottle, 80 Proof",Finlandia Vodka,Vodka,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00081128005207,,Fords Gin®,750.0,mL,"Fords London Dry Gin, 750 mL 90 Proof",Fords Gin,Gin,EACH,1,45.0,,USA,"Vodka, gin, tequila"
00082184001172,,Jack Daniel's®,750.0,mL,Jack Daniel's Tennessee Fire 750 mL 70 Proof,Jack Daniel's Tennessee Fire,Flavored Whiskey,EACH,1,35.0,,USA,Whisky & Bourbon
00081128074111,,Finlandia®,750.0,mL,"Finlandia Classic Vodka, 750 mL Bottle, 80 Proof",Finlandia Vodka,Vodka,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00082184204696,,Jack Daniel's®,50.0,mL,Jack Daniel's Tennessee Fire Flavored Whiskey 50 mL 70 Proof,Jack Daniel's Tennessee Fire,Flavored Whiskey,EACH,10,35.0,,USA,Whisky & Bourbon
00081128001360,,Woodford Reserve®,1000.0,mL,Woodford Reserve Kentucky Straight Bourbon Whiskey Personal Selection 1L 90.4 Proof,Woodford Reserve Bourbon PS,Whiskey,EACH,1,45.2,,USA,Whisky & Bourbon
00081128002657,,Old Forester®,750.0,mL,Old Forester Single Barrel Kentucky Straight Bourbon Whisky 750 mL 100 Proof,Old Forester Single Barrel,Whiskey,EACH,1,50.0,,USA,Whisky & Bourbon
00082184204399,,Jack Daniel's®,50.0,mL,Jack Daniel's Tennessee Apple 50 mL 70 Proof,Jack Daniel's TN Apple,Flavored Whiskey,EACH,10,35.0,,USA,Whisky & Bourbon
00744607312400,,Tequila Herradura®,50.0,mL,"Tequila Herradura Reposado 50 mL Bottle, 80 Proof",Herradura Reposado,Tequila,EACH,12,40.0,,USA,"Vodka, gin, tequila"
00081128001063,,Old Forester®,750.0,mL,"Old Forester 100 Proof Kentucky Straight Bourbon Whisky, 750 mL Bottle, 100 Proof",Old Forester 100 Proof,Whiskey,EACH,1,50.0,,USA,Whisky & Bourbon
00082184004371,,Jack Daniel's®,750.0,mL,Jack Daniel's Tennessee Apple 750 mL 70 Proof,Jack Daniel's TN Apple,Flavored Whiskey,EACH,1,35.0,,USA,Whisky & Bourbon
00744607049801,,el Jimador®,1750.0,mL,"el Jimador Reposado Tequila 1.75 L Bottle, 80 Proof",el Jimador Reposado,Tequila,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00081128001933,,Woodford Reserve®,750.0,mL,Woodford Reserve Kentucky Straight Malt Whiskey 750 mL 90.4 Proof,Woodford Reserve Malt Whsky,Whiskey,EACH,1,45.2,,USA,Whisky & Bourbon
00082184087008,,Jack Daniel's®,750.0,mL,"Jack Daniel's Single Barrel Select Tennessee Whiskey 750 mL Bottle, 94 Proof",Jack Daniel's Single Barrel,Whiskey,EACH,1,47.0,,USA,Whisky & Bourbon
00082184004388,,Jack Daniel's®,375.0,mL,Jack Daniel's Tennessee Apple 375 mL 70 Proof,Jack Daniel's TN Apple,Flavored Whiskey,EACH,1,35.0,,USA,Whisky & Bourbon
00081128002275,,Old Forester®,750.0,mL,"Old Forester Kentucky Straight Rye Whisky, 750 mL Bottle, 100 Proof",Old Forester Rye,Whiskey,EACH,1,50.0,,USA,Whisky & Bourbon
00744607068208,,el Jimador®,750.0,mL,"el Jimador Silver Tequila, 750 mL, 80 Proof",el Jimador Silver,Tequila,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00744607010603,,Tequila Herradura®,375.0,mL,Tequila Herradura Silver 375 mL 80 Proof,Herradura Silver,Tequila,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00081128001902,,Woodford Reserve®,750.0,mL,Woodford Reserve Kentucky Straight Rye Whiskey Personal Selection 750 mL 90.4 Proof,Woodford Reserve Rye PS,Whiskey,EACH,1,45.2,,USA,Whisky & Bourbon
00744607003728,,Tequila Herradura®,750.0,mL,Tequila Herradura Ultra Añejo 750 mL 80 Proof,Herradura Ultra,Tequila,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00082184038741,,Jack Daniel's®,1750.0,mL,"Jack Daniel's Gentleman Jack Tennessee Whiskey, 1.75 L Bottle, 80 Proof",Gentleman Jack,Whiskey,EACH,1,40.0,,USA,Whisky & Bourbon
00744607069403,,el Jimador®,50.0,mL,"el Jimador Reposado Tequila, 50 mL Bottle, 80 Proof",el Jimador Reposado,Tequila,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00081128002411,,Woodford Reserve®,750.0,mL,Woodford Reserve Kentucky Straight Wheat Whiskey 750 mL 90.4 Proof,Woodford Reserve Wheat Whsky,Whiskey,EACH,1,45.2,,USA,Whisky & Bourbon
00082184002094,,Jack Daniel's®,750.0,mL,Jack Daniel's Single Barrel Tennessee Rye Whiskey 750 mL 94 Proof,Jack Daniel's Single Brl Rye,Whiskey,EACH,1,47.0,,USA,Whisky & Bourbon
00081128001094,,Old Forester®,750.0,mL,"Old Forester Whiskey Row Series: 1910 Old Fine Whisky Kentucky Straight Bourbon Whisky, 750 mL Bottle, 93 Proof",Old Forester Old Fine Whisky,Whiskey,EACH,1,46.5,,USA,Whisky & Bourbon
00082184002995,,Jack Daniel's®,375.0,mL,Jack Daniel's Single Barrel Select Tennessee Whiskey 375 mL Bottle 94 Proof,Jack Daniel's Single Barrel,Whiskey,EACH,1,47.0,,USA,Whisky & Bourbon
00084704000290,,Korbel®,1750.0,mL,"Korbel California Brandy, 1.75 mL Bottle, 80 Proof",Korbel Brandy,Brandy,EACH,1,40.0,,USA,"Sweet wine, Porto, bitters"
00744607005890,,Tequila Herradura®,375.0,mL,Tequila Herradura Ultra Añejo 375 mL 80 Proof,Herradura Ultra,Tequila,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00744607111324,,Tequila Herradura®,750.0,mL,"Tequila Herradura Reposado 750 mL Bottle, 80 Proof",Herradura Reposado,Tequila,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00744607012607,,Tequila Herradura®,375.0,mL,"Tequila Herradura Reposado 375 mL Bottle, 80 Proof",Herradura Reposado,Tequila,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00081128002114,,GlenDronach®,750.0,mL,The GlenDronach Single Malt Scotch Whisky Original Aged 12 Years 86 Proof 750 mL,GlenDronach Original 12 YR,Whiskey,EACH,1,43.0,,USA,Whisky & Bourbon
00082184038710,,Jack Daniel's®,375.0,mL,"Jack Daniel's Gentleman Jack Tennessee Whiskey, 375 mL Bottle, 80 Proof",Gentleman Jack,Whiskey,EACH,1,40.0,,USA,Whisky & Bourbon
00081128001155,,Old Forester®,750.0,mL,"Old Forester Whiskey Row Series: 1920 Prohibition Style Kentucky Straight Bourbon Whisky, 750 mL Bottle, 115 Proof",Old Forester Prohibitn Style,Whiskey,EACH,1,57.5,,USA,Whisky & Bourbon
00744607007108,,Tequila Herradura®,750.0,mL,Tequila Herradura Legend Añejo 750 mL 80 Proof,Herradura Legend,Tequila,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00082184038703,,Jack Daniel's®,50.0,mL,"Jack Daniel's Gentleman Jack Tennessee Whiskey, 50 mL Bottle, 80 Proof",Gentleman Jack,Whiskey,EACH,12,40.0,,USA,Whisky & Bourbon
00082184038727,,Jack Daniel's®,750.0,mL,"Jack Daniel's Gentleman Jack Tennessee Whiskey, 750 mL Bottle, 80 Proof",Gentleman Jack,Whiskey,EACH,1,40.0,,USA,Whisky & Bourbon
05060399689137,,GlenDronach®,750.0,mL,The GlenDronach Kingsman Edition Highland Single Malt Scotch Whiskey Vintage 1989 750 mL 100.2 Proof,GlenDronach Kingsman Edition,Whiskey,EACH,1,50.1,,USA,Whisky & Bourbon
00744607068406,,el Jimador®,1750.0,mL,"el Jimador Silver Tequila, 1.75 L Bottle, 80 Proof",el Jimador Silver,Tequila,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00744607111317,,Tequila Herradura®,750.0,mL,Tequila Herradura Silver 750 mL 80 Proof,Herradura Silver,Tequila,EACH,1,40.0,,USA,"Vodka, gin, tequila"
00081128028862,,Pepe Lopez®,750.0,mL,"Pepe Lopez Gold Tequila, 750 mL Bottle, 80 Proof",Pepe Lopez Gold,Tequila,EACH,1,40.0,,USA,"Vodka, gin, tequila"
