GTIN,Manufacturer Name,Brand,Volume,Volume Code,Name Public Long,Name Public Short,Functional Name,Packaging Type Code,Useable Units,Ratio Alcohol,Packaging Information,Country of Origin,Alcohol Kind
00033544000120,Constellation Brands,Corona Refresca,12.0,fl. oz,"Corona Refresca Coconut Lime Spiked Tropical Cocktail, 12 fl oz Can, 4.5% ABV",Coconut Lime Spiked Tropical Cocktail,Flavored Malt Beverage,EACH,1,4.5,,USA,"Punch, Cocktail & Premix"
00850026750089,Funky Bow Brewery And Beer Company,Funky Buddha Premium Hard Seltzer,12.0,fl. oz,"Funky Buddha Premium Hard Seltzer Vibrant Strawberry Papaya, 12 fl oz Can, 4.5% ABV",Vibrant Strawberry Papaya,Hard Seltzer,EACH,1,4.5,,USA,"Punch, Cocktail & Premix"
00850026750065,Funky Bow Brewery And Beer Company,Funky Buddha Premium Hard Seltzer,12.0,fl. oz,"Funky Buddha Premium Hard Seltzer Zesty Lemon Peach, 12 fl oz Can, 4.5% ABV",Zesty Lemon Peach,Hard Seltzer,EACH,1,4.5,,USA,"Punch, Cocktail & Premix"
00672438021195,Constellation Brands,Ahora,12.0,fl. oz,"Ahora Pineapple Tequila Seltzer, 12 fl oz Can, 6.0% ABV",Pineapple Tequila Seltzer,Premixed Cocktail,EACH,1,6.0,,USA,"Punch, Cocktail & Premix"
00672438021102,Constellation Brands,Ahora,12.0,fl. oz,"Ahora Lime Tequila Seltzer, 12 fl oz Can, 6.0% ABV",Lime Tequila Seltzer,Premixed Cocktail,EACH,1,6.0,,USA,"Punch, Cocktail & Premix"
00672438021119,Constellation Brands,Ahora,12.0,fl. oz,"Ahora Mango Tequila Seltzer, 12 fl oz Can, 6.0% ABV",Mango Tequila Seltzer,Premixed Cocktail,EACH,1,6.0,,USA,"Punch, Cocktail & Premix"
00721059002103,Campari America LLC,Campari,1.0,L,"Campari Negroni, 1L",LIQUEUR according to Reg (EU) 787/2019,,EACH,1,5200.0,,USA,"Punch, Cocktail & Premix"
00088076187184,Diageo North America Inc.,Ciroc,355.0,mL,"CIROC Vodka Spritz Sunset Citrus, 12 fl oz",Ciroc Vodka Spritz Sunset Citrus,,PACK,4,7.0,,USA,"Punch, Cocktail & Premix"
00088076187177,Diageo North America Inc.,Ciroc,355.0,mL,"CIROC Vodka Spritz Pineapple Passion, 12 fl oz",Ciroc Vodka Spritz Pineapple Passion,,PACK,4,7.0,,USA,"Punch, Cocktail & Premix"
00088076187160,Diageo North America Inc.,Ciroc,355.0,mL,"CIROC Vodka Spritz Watermelon Kiwi, 12 fl oz",Ciroc Vodka Spritz Watermelon Kiwi,,PACK,4,7.0,,USA,"Punch, Cocktail & Premix"
00088076187221,Diageo North America Inc.,Ciroc,355.0,mL,"CIROC Vodka Spritz Colada, 12 fl oz",Ciroc Vodka Spritz Colada,,PACK,4,7.0,,USA,"Punch, Cocktail & Premix"
00033544000717,Constellation Brands,Corona Hard Seltzer,12.0,fl. oz,"Corona Hard Seltzer Blackberry Lime Gluten Free, 12 fl oz Bottle, 4.5% ABV",Blackberry Lime Gluten Free,Hard Seltzer,EACH,1,4.5,,USA,"Punch, Cocktail & Premix"
00033544001141,Constellation Brands,Corona Hard Seltzer,7.0,fl. oz,"Corona Hard Seltzer Seltzerita Classic Lime Gluten Free Spiked Sparkling Water, 7 fl oz Bottle, 6.0% ABV",Classic Lime Gluten Free Spiked Sparkling Water,Hard Seltzer,EACH,1,6.0,,USA,"Punch, Cocktail & Premix"
00033544001158,Constellation Brands,Corona Hard Seltzer,7.0,fl. oz,"Corona Hard Seltzer Seltzerita Mango Gluten Free Spiked Sparkling Water, 7 fl oz Bottle, 6.0% ABV",Mango Gluten Free Spiked Sparkling Water,Hard Seltzer,EACH,1,6.0,,USA,"Punch, Cocktail & Premix"
00033544001165,Constellation Brands,Corona Hard Seltzer,7.0,fl. oz,"Corona Hard Seltzer Seltzerita Strawberry Gluten Free Spiked Sparkling Water, 7 fl oz Bottle, 6.0% ABV",Strawberry Gluten Free Spiked Sparkling Water,Hard Seltzer,EACH,1,6.0,,USA,"Punch, Cocktail & Premix"
00033544001172,Constellation Brands,Corona Hard Seltzer,7.0,fl. oz,"Corona Hard Seltzer Seltzerita Peach Gluten Free Spiked Sparkling Water, 7 fl oz Bottle, 6.0% ABV",Peach Gluten Free Spiked Sparkling Water,Hard Seltzer,EACH,1,6.0,,USA,"Punch, Cocktail & Premix"
00858674005193,Funky Bow Brewery And Beer Company,Funky Buddha Premium Hard Seltzer,12.0,fl. oz,"Funky Buddha Premium Hard Seltzer Exotic Passionfruit Dragonfruit, 12 fl oz Can, 4.5% ABV",Exotic Passionfruit Dragonfruit,Hard Seltzer,EACH,1,4.5,,USA,"Punch, Cocktail & Premix"
00858674005001,Funky Bow Brewery And Beer Company,Funky Buddha Premium Hard Seltzer,12.0,fl. oz,"Funky Buddha Premium Hard Seltzer Bright Starfruit, 12 fl oz Can, 4.5% ABV",Bright Starfruit,Hard Seltzer,EACH,1,4.5,,USA,"Punch, Cocktail & Premix"
00858674005803,Funky Bow Brewery And Beer Company,Funky Buddha Premium Hard Seltzer,12.0,fl. oz,"Funky Buddha Premium Hard Seltzer Tropical Mango Guava, 12 fl oz Can, 4.5% ABV",Tropical Mango Guava,Hard Seltzer,EACH,1,4.5,,USA,"Punch, Cocktail & Premix"
00858674005469,Funky Bow Brewery And Beer Company,Funky Buddha Premium Hard Seltzer,12.0,fl. oz,"Funky Buddha Premium Hard Seltzer Smooth Pineapple Coconut, 12 fl oz Can, 4.5% ABV",Smooth Pineapple Coconut,Hard Seltzer,EACH,1,4.5,,USA,"Punch, Cocktail & Premix"
00018200229893,"Anheuser-Busch, Inc.",Ritas Mang-o-Rita,12.0,PK,"Ritas Mang-O-Rita Sparkling Margarita, 12 Pack 8 fl. oz. Cans, 8.0% Alc./Vol.",Sparkling Margarita,FMWB High-ABV,EACH,12,8.0,,USA,"Punch, Cocktail & Premix"
00841800171213,"Anheuser-Busch, Inc.",Appalachian Mountain Brewery,4.0,PK,"Appalachian Mountain Brewery Yosef Raspberry Hard Seltzer, 4 Pack 16 fl. oz.Cans",Yosef Raspberry Hard Seltzer,Hard Seltzer,EACH,4,5.0,,USA,"Punch, Cocktail & Premix"
00018200262517,"Anheuser-Busch, Inc.",Bud Light,10.0,fl. oz,"Bud Light™ Original Lemonade Slush, 10 fl. oz. Pouch",Original Lemonade Slush,Slush,EACH,1,4.2,,USA,"Punch, Cocktail & Premix"
00018200284274,"Anheuser-Busch, Inc.",Ritas Water-melon-Rita,12.0,PK,"Ritas Water-Melon-Rita Sparkling Margarita, 12 Pack 8 fl. oz. Cans",Sparkling Margarita Malt Beverage,FMWB High-ABV,EACH,12,8.0,,USA,"Punch, Cocktail & Premix"
00018200259692,"Anheuser-Busch, Inc.",Ritas Cherry Lime-A-Rita,25.0,fl. oz,"Ritas™ Cherry Lime Rita Sparkling Margarita, 25 fl. oz. Can",Cherry Lime Rita Malt Beverage,Sparkling Margarita,EACH,1,8.0,,USA,"Punch, Cocktail & Premix"
00018200202810,"Anheuser-Busch, Inc.",Bud Light Seltzer,9.0,PK,"Bud Light® Seltzer Classic Edition Variety Pack, 9 Pack 12 fl. oz. Slim Cans",Classic Edition Variety Pack,Seltzer,EACH,9,5.0,,USA,"Punch, Cocktail & Premix"
00816751020125,"Anheuser-Busch, Inc.",Cutwater Spirits,12.0,fl. oz,"Cutwater Spirits®  Rum & Cola, 12 fl. oz. Can",Rum & Cola,Canned Cocktail,EACH,1,7.0,,USA,"Punch, Cocktail & Premix"
00702770585090,"Anheuser-Busch, Inc.",Omission,12.0,fl. oz,"Omission Hard Seltzer Orange Twist, 12 fl. oz. Can",Hard Seltzer Orange Twist,Hard Seltzer,EACH,1,4.0,,USA,"Punch, Cocktail & Premix"
00702770385096,"Anheuser-Busch, Inc.",Omission,12.0,fl. oz,"Omission Hard Seltzer Pomegranate Blueberry Acai, 12 fl. oz. Can",Hard Seltzer Pomegranate Blueberry Acai,Hard Seltzer,EACH,1,4.0,,USA,"Punch, Cocktail & Premix"
00018200261985,"Anheuser-Busch, Inc.",Cacti,6.0,PK,"Cacti Pineapple Agave Hard Seltzer, 6 Pack 16 fl. oz. Cans, 7% ABV",Pineapple Agave Spiked Seltzer,Seltzer (Malt),EACH,6,7.0,,USA,"Punch, Cocktail & Premix"
00810628030255,"Anheuser-Busch, Inc.",Golden Road Brewing,12.0,fl. oz,"Golden Road Brewing® Fruit Cart Strawberry Pineapple Hard Seltzer™, 12 fl. oz. Can",Fruit Cart Strawberry Pineapple Hard Seltzer,Seltzer,EACH,1,4.0,,USA,"Punch, Cocktail & Premix"
00018200202223,"Anheuser-Busch, Inc.",Social Club Seltzer,6.0,PK,"Social Club Seltzer™ Old Fashioned Hard Seltzer Cocktail, 6 Pack 12 fl. oz. Cans",Old Fashioned Hard Seltzer Cocktail,Seltzer (Malt),EACH,6,7.0,,USA,"Punch, Cocktail & Premix"
00018200201981,"Anheuser-Busch, Inc.",Social Club Seltzer,12.0,PK,"Social Club Seltzer™ Sidecar, Old Fashioned & Citrus Gimlet Hard Seltzer Cocktail Variety Pack, 12 Pack 12 fl. oz. Cans",Hard Seltzer Cocktail Variety Pack,Hard Seltzer,EACH,12,7.0,,USA,"Punch, Cocktail & Premix"
00816751021375,"Anheuser-Busch, Inc.",Cutwater Spirits,12.0,PK,"Cutwater Spirits® Cucumber, Grapefruit and Lime Classic Vodka Soda Variety Pack, 12 Pack 12 fl. oz. Cans","Cucumber, Grapefruit and Lime Classic Vodka Soda Variety Pack",Cocktails,EACH,12,5.0,,USA,"Punch, Cocktail & Premix"
00857291004268,"Anheuser-Busch, Inc.",Kombrewcha,6.0,PK,"Kombrewcha™ Ginger Lemon Hard Kombucha, 6 Pack 12 fl. oz. Cans",Ginger Lemon Hard Kombucha,Hard Kombucha,EACH,6,4.4,,USA,"Punch, Cocktail & Premix"
00816751021733,"Anheuser-Busch, Inc.",Cutwater Spirits,12.0,fl. oz,"Cutwater Spirits® Lime Tequila Soda, 12 fl. oz. Can",Lime Tequila Soda,Canned Cocktail,EACH,1,7.0,,USA,"Punch, Cocktail & Premix"
00018200261800,"Anheuser-Busch, Inc.",Bud Light,12.0,fl. oz,"Bud Light® Seltzer Original Lemonade, 12 fl. oz. Can",Original Lemonade Seltzer,Hard Seltzer,EACH,1,5.0,,USA,"Punch, Cocktail & Premix"
00018200202209,"Anheuser-Busch, Inc.",Social Club Seltzer,6.0,PK,"Social Club Seltzer™ Citrus Gimlet Hard Seltzer Cocktail, 6 Pack 12 fl. oz. Cans",Citrus Gimlet Hard Seltzer Cocktail,Seltzer (Malt),EACH,6,7.0,,USA,"Punch, Cocktail & Premix"
00810628031450,"Anheuser-Busch, Inc.",Golden Road Brewing,24.0,PK,"Golden Road Brewing Fruit Cart Hard Seltzer Variety Pack, 24 Pack 12 fl. oz. Cans",Fruit Cart Hard Seltzer Variety Pack,Seltzer,EACH,24,4.0,,USA,"Punch, Cocktail & Premix"
00857291004336,"Anheuser-Busch, Inc.",Kombrewcha,16.0,fl. oz,"Kombrewcha™ Berry Hibiscus  Hard Kombucha, 16 fl. oz. Can",Berry Hibiscus  Hard Kombucha,Hard Kombucha,EACH,1,4.4,,USA,"Punch, Cocktail & Premix"
00816751020064,"Anheuser-Busch, Inc.",Cutwater Spirits,12.0,fl. oz,"Cutwater Spirits® Gin & Tonic, 12 fl. oz. Can",Gin & Tonic,Canned Cocktail,EACH,1,6.2,,USA,"Punch, Cocktail & Premix"
00018200261930,"Anheuser-Busch, Inc.",Cacti,25.0,fl. oz,"Cacti Lime Agave Spiked Seltzer, 25 fl. oz. Can",Lime Agave Spiked Seltzer,Seltzer,EACH,1,7.0,,USA,"Punch, Cocktail & Premix"
00033544001349,Constellation Beer,Lil Seltz,144.0,fl. oz,"Lil Seltz Hard Seltzer Variety Pack Gluten Free Spiked Sparkling Water, 12 pk 12 fl oz Cans, 5% ABV",Variety Pack Gluten Free Spiked Sparkling Water,Hard Seltzer,EACH,12,4.5,,USA,"Punch, Cocktail & Premix"
00086003279070,Constellation Brands,Crafters Union,33.8,fl. oz,"Crafters Union Hard Seltzer Passionfruit Hibiscus Flavored Rose Wine, 4 pk 8.4 fl oz Cans",Passionfruit Hibiscus Flavored Rose Wine,Hard Seltzer,EACH,4,5.0,,USA,"Punch, Cocktail & Premix"
00858674005773,Funky Bow Brewery And Beer Company,Funky Buddha Premium Hard Seltzer,12.0,fl. oz,"Funky Buddha Premium Hard Seltzer Key Lime Cherry Spiked Sparkling Water, 12 fl oz Can, 4.5% ABV",Key Lime Cherry Spiked Sparkling Water,Hard Seltzer,EACH,1,4.5,,USA,"Punch, Cocktail & Premix"
00086003279056,Constellation Brands,Crafters Union,33.8,fl. oz,"Crafters Union Hard Seltzer Strawberry Blood Orange Flavored Rose Wine, 4 pk 8.4 fl oz Cans",Strawberry Blood Orange Flavored Rose Wine,Hard Seltzer,EACH,4,5.0,,USA,"Punch, Cocktail & Premix"
00086003279100,Constellation Brands,Crafters Union,8.45,fl. oz,"Crafters Union Hard Seltzer Pomegranate Pear Flavored Rose Wine, 8.4 fl oz Can",Pomegranate Pear Flavored Rose Wine,Hard Seltzer,EACH,1,5.0,,USA,"Punch, Cocktail & Premix"
00033544001387,Constellation Beer,Lil Seltz,19.2,fl. oz,"Lil Seltz Hard Seltzer Mango Orange Gluten Free Spiked Sparkling Water, 19.2 fl oz Can, 5% ABV",Mango Orange Gluten Free Spiked Sparkling Water,Hard Seltzer,EACH,1,4.5,,USA,"Punch, Cocktail & Premix"
00858674005476,Funky Bow Brewery And Beer Company,Funky Buddha Premium Hard Seltzer,12.0,fl. oz,"Funky Buddha Premium Hard Seltzer Tropical Tangy Kiwi Tangerine Spiked Sparkling Water, 12 fl oz Can, 4.5% ABV",Tropical Tangy Kiwi Tangerine Spiked Sparkling Water,Hard Seltzer,EACH,1,4.5,,USA,"Punch, Cocktail & Premix"
00086003279063,Constellation Brands,Crafters Union,8.45,fl. oz,"Crafters Union Hard Seltzer Strawberry Blood Orange Flavored Rose Wine, 8.4 fl oz Can",Strawberry Blood Orange Flavored Rose Wine,Hard Seltzer,EACH,1,5.0,,USA,"Punch, Cocktail & Premix"
00672438021041,Constellation Beer,Two Lane Hard Seltzer,16.0,fl. oz,"Two Lane Hard Seltzer Cherry Limeade Spiked Sparkling Water, 16 fl oz Can, 4.5% ABV",Cherry Limeade Spiked Sparkling Water,Hard Seltzer,EACH,1,4.5,,USA,"Punch, Cocktail & Premix"
00858674005681,Funky Bow Brewery And Beer Company,Funky Buddha Premium Hard Seltzer,12.0,fl. oz,"Funky Buddha Premium Hard Seltzer Blood Orange Spiked Sparkling Water, 12 fl oz Can, 4.5% ABV",Blood Orange Spiked Sparkling Water,Hard Seltzer,EACH,1,4.5,,USA,"Punch, Cocktail & Premix"
00858674005698,Funky Bow Brewery And Beer Company,Funky Buddha Premium Hard Seltzer,12.0,fl. oz,"Funky Buddha Premium Hard Seltzer Pink Grapefruit Spiked Sparkling Water, 12 fl oz Can, 4.5% ABV",Pink Grapefruit Spiked Sparkling Water,Hard Seltzer,EACH,1,4.5,,USA,"Punch, Cocktail & Premix"
00086003279094,Constellation Brands,Crafters Union,33.8,fl. oz,"Crafters Union Hard Seltzer Pomegranate Pear Flavored Rose Wine, 4 pk 8.4 fl oz Cans",Pomegranate Pear Flavored Rose Wine,Hard Seltzer,EACH,4,5.0,,USA,"Punch, Cocktail & Premix"
00672438021058,Constellation Beer,Two Lane Hard Seltzer,144.0,fl. oz,"Two Lane Hard Seltzer Variety Pack Spiked Sparkling Water, 12 pk 12 fl oz Cans, 4.5% ABV",Variety Pack Spiked Sparkling Water,Hard Seltzer,EACH,12,4.5,,USA,"Punch, Cocktail & Premix"
00033544001363,Constellation Beer,Lil Seltz,19.2,fl. oz,"Lil Seltz Hard Seltzer Strawberry Kiwi Gluten Free Spiked Sparkling Water, 19.2 fl oz Can, 4.5% ABV",Strawberry Kiwi Gluten Free Spiked Sparkling Water,Hard Seltzer,EACH,1,4.5,,USA,"Punch, Cocktail & Premix"
00086003279087,Constellation Brands,Crafters Union,8.45,fl. oz,"Crafters Union Hard Seltzer Passionfruit Hibiscus Flavored Rose Wine, 8.4 fl oz Can",Passionfruit Hibiscus Flavored Rose Wine,Hard Seltzer,EACH,1,0.0,,USA,"Punch, Cocktail & Premix"
00018200260902,"Anheuser-Busch, Inc.",Bud Light Seltzer,4.0,PK,"Bud Light Seltzer Strawberry,  4 Pack 16 fl. oz. Cans, 5% ABV",Strawberry Seltzer,Seltzer (Malt),EACH,4,5.0,,USA,"Punch, Cocktail & Premix"
00018200261817,"Anheuser-Busch, Inc.",Bud Light,12.0,fl. oz,"Bud Light™ Seltzer Black Cherry Lemonade, 12 fl. oz. Can",Black Cherry Lemonade Seltzer,Hard Seltzer,EACH,1,5.0,,USA,"Punch, Cocktail & Premix"
00857291004473,"Anheuser-Busch, Inc.",Kombrewcha,6.0,PK,"Kombrewcha™ Mango Pineapple  Hard Kombucha, 6 Pack 12 fl. oz. Cans",Mango Pineapple  Hard Kombucha,Hard Kombucha,EACH,6,4.4,,USA,"Punch, Cocktail & Premix"
00816751020101,"Anheuser-Busch, Inc.",Cutwater Spirits,12.0,fl. oz,"Cutwater Spirits®  Rum & Ginger, 12 fl. oz. Can",Rum & Ginger,Canned Cocktail,EACH,1,7.0,,USA,"Punch, Cocktail & Premix"
00857291004435,"Anheuser-Busch, Inc.",Kombrewcha,12.0,PK,"Kombrewcha™ Hard Kombucha Variety Pack, 12 Pack 12 fl. oz. Cans",Hard Kombucha Variety Pack,Hard Kombucha,EACH,12,4.4,,USA,"Punch, Cocktail & Premix"
00018200202711,"Anheuser-Busch, Inc.",Natural Light,12.0,PK,"Natural Light Sour Seltzer® Variety Pack, 12 Pack 12 fl. oz. Cans",Seltzer Variety Pack,Seltzer (Malt),EACH,12,6.0,,USA,"Punch, Cocktail & Premix"
00018200260322,"Anheuser-Busch, Inc.",Natural Light,25.0,fl. oz,"Natural Light Seltzer® Aloha Beaches Mango Seltzer, 25 fl. oz. Can",Aloha Beaches Mango Seltzer,Alcoholic Seltzer,EACH,1,6.0,,USA,"Punch, Cocktail & Premix"
00018200260636,"Anheuser-Busch, Inc.",Bud Light Seltzer,25.0,fl. oz,"Bud Light® Seltzer Lemon Lime, 25 fl. oz. Can",Lemon Lime Seltzer,Hard Seltzer,EACH,1,5.0,,USA,"Punch, Cocktail & Premix"
00702770485093,"Anheuser-Busch, Inc.",Omission,12.0,fl. oz,"Omission Hard Seltzer Lime, 12 fl. oz. Can",Hard Seltzer Lime,Hard Seltzer,EACH,1,4.0,,USA,"Punch, Cocktail & Premix"
00018200260339,"Anheuser-Busch, Inc.",Natural Light Seltzer,12.0,fl. oz,Natural Light Seltzer Aloha Beaches Mango Peach Malt Beverage 12 fl oz,Aloha Beaches Mango Peach Malt Beverage 12 fl oz,,EACH,1,5.0,,USA,"Punch, Cocktail & Premix"
00850162008990,"Anheuser-Busch, Inc.",10 Barrel Brewing Co.,12.0,fl. oz,"10 Barrel Brewing Co. Clean Line Mango Hard Seltzer, 12 fl. oz. Can",Mango Hard Seltzer,Hard Seltzer,EACH,1,5.0,,USA,"Punch, Cocktail & Premix"
00810628030248,"Anheuser-Busch, Inc.",Golden Road Brewing,12.0,fl. oz,"Golden Road Brewing Fruit Cart Cucumber Lime Hard Seltzer, 12 fl. oz. Can",Fruit Cart Cucumber Lime Hard Seltzer,Seltzer,EACH,1,4.0,,USA,"Punch, Cocktail & Premix"
00816751021498,"Anheuser-Busch, Inc.",Cutwater Spirits,12.0,fl. oz,"Cutwater Spirits®  Elderflower Vodka Spritz, 12 fl. oz. Can",Elderflower Vodka Spritz,Canned Cocktail,EACH,1,7.0,,USA,"Punch, Cocktail & Premix"
00018200262364,"Anheuser-Busch, Inc.",Natural Light,12.0,fl. oz,"Natural Light Sour Seltzer® Razzle Dazzle Blue Raspberry Seltzer, 12 fl. oz. Can",Razzle Dazzle Blue Raspberry Seltzer,Alcoholic Seltzer,EACH,1,6.0,,USA,"Punch, Cocktail & Premix"
00018200261862,"Anheuser-Busch, Inc.",BUD LIGHT SELTZER,16.0,fl. oz,Bud Light Classic Cola Hard Soda 4 Cans 16 fl oz Can 4 ea,"Hard Soda, Classic Cola",Hard Soda,EACH,4,5.0,,USA,"Punch, Cocktail & Premix"
00816751020446,"Anheuser-Busch, Inc.",Cutwater Spirits,12.0,fl. oz,"Cutwater Spirits® Bloody Mary, 12 fl. oz. Can",Bloody Mary,Canned Cocktail,EACH,1,10.0,,USA,"Punch, Cocktail & Premix"
00033544001097,Constellation Brands,Corona Hard Seltzer,12.0,fl. oz,"Corona Hard Seltzer Limonada Watermelon Gluten Free, 12 fl oz Can, 4.5% ABV",Watermelon Gluten Free,Hard Seltzer,EACH,1,4.5,,USA,"Punch, Cocktail & Premix"
00033544001080,Constellation Brands,Corona Hard Seltzer,12.0,fl. oz,"Corona Hard Seltzer Limonada Grapefruit Gluten Free, 12 fl oz Can, 4.5% ABV",Grapefruit Gluten Free,Hard Seltzer,EACH,1,4.5,,USA,"Punch, Cocktail & Premix"
00033544001073,Constellation Brands,Corona Hard Seltzer,12.0,fl. oz,"Corona Hard Seltzer Limonada Strawberry Gluten Free, 12 fl oz Can, 4.5% ABV",Strawberry Gluten Free,Hard Seltzer,EACH,1,4.5,,USA,"Punch, Cocktail & Premix"
00033544001103,Constellation Brands,Corona Hard Seltzer,12.0,fl. oz,"Corona Hard Seltzer Limonada Classic Lime Gluten Free, 12 fl oz Can, 4.5% ABV",Classic Lime Gluten Free,Hard Seltzer,EACH,1,4.5,,USA,"Punch, Cocktail & Premix"
00018200262166,"Anheuser-Busch, Inc.",Michelob Ultra,4.0,PK,"Michelob Ultra Cucumber Lime Organic Seltzer, 4 Pack 16 fl. oz. Cans",Cucumber Lime Organic Seltzer,Seltzer (Malt),EACH,4,4.0,,USA,"Punch, Cocktail & Premix"
00857291004428,"Anheuser-Busch, Inc.",Kombrewcha,4.0,PK,"Kombrewcha™ Hard Kombucha Variety Pack, 4 Pack 12 fl. oz. Cans",Hard Kombucha Variety Pack,Hard Kombucha,EACH,4,4.4,,USA,"Punch, Cocktail & Premix"
00018200202216,"Anheuser-Busch, Inc.",Social Club Seltzer,6.0,PK,"Social Club Seltzer™ Sidecar Hard Seltzer Cocktail, 6 Pack 12 fl. oz. Cans",Sidecar Hard Seltzer Cocktail,Seltzer (Malt),EACH,6,7.0,,USA,"Punch, Cocktail & Premix"
00702770685097,"Anheuser-Busch, Inc.",Omission,12.0,fl. oz,"Omission Hard Seltzer Grapefruit, 12 fl. oz. Can",Hard Seltzer Grapefruit,Hard Seltzer,EACH,1,4.0,,USA,"Punch, Cocktail & Premix"
00857291004251,"Anheuser-Busch, Inc.",Kombrewcha,6.0,PK,"Kombrewcha™ Berry Hibiscus Hard Kombucha, 6 Pack 12 fl. oz. Cans",Berry Hibiscus Hard Kombucha,Hard Kombucha,EACH,6,4.4,,USA,"Punch, Cocktail & Premix"
00018200261923,"Anheuser-Busch, Inc.",Michelob Ultra,12.0,fl. oz,Michelob Ultra Organic Citrus Seltzer 12 fl oz,Organic Citrus Seltzer 12 fl oz,Seltzer (Malt),EACH,1,4.0,,USA,"Punch, Cocktail & Premix"
00018200260315,"Anheuser-Busch, Inc.",Natural Light,25.0,fl. oz,"Natural Light Seltzer® Catalina Lime Mixer Black Cherry Lime Seltzer, 25 fl. oz. Can",Catalina Lime Mixer Black Cherry Lime Seltzer,Alcoholic Seltzer,EACH,1,6.0,,USA,"Punch, Cocktail & Premix"
00018200261947,"Anheuser-Busch, Inc.",Cacti,25.0,fl. oz,"Cacti Pineapple Agave Spiked Seltzer, 25 fl. oz. Can",Pineapple Agave Spiked Seltzer,Seltzer,EACH,1,7.0,,USA,"Punch, Cocktail & Premix"
00018200262029,"Anheuser-Busch, Inc.",Cacti,12.0,fl. oz,"Cacti Pineapple Agave Spiked Seltzer, 12 fl. oz. Can",Pineapple Agave Spiked Seltzer,Seltzer,EACH,1,7.0,,USA,"Punch, Cocktail & Premix"
00018200288258,"Anheuser-Busch, Inc.",Natural Light Seltzer,24.0,PK,"Natural Light Seltzer® Catalina Lime Mixer, Aloha Beaches, House Rules & Zest I Ever Had Seltzer Variety Pack, 24 Pack 12 fl. oz. Cans",Seltzer Variety Pack,Seltzer,EACH,24,6.0,,USA,"Punch, Cocktail & Premix"
00810628030484,"Anheuser-Busch, Inc.",Golden Road Brewing,12.0,fl. oz,"Golden Road Brewing Fruit Cart Watermelon Hard Seltzer, 12 fl. oz. Can",Fruit Cart Watermelon Hard Seltzer,Seltzer,EACH,1,4.0,,USA,"Punch, Cocktail & Premix"
00085200021345,"Sutter Home Winery, Inc.",Del Mar,12.0,oz,"Del Mar Watermelon Wine Seltzer, 12 FL OZ Cans (4 PK)",Watermelon Wine Seltzer,,PACK,4,4.0,,USA,"Punch, Cocktail & Premix"
00854125003046,"Sutter Home Winery, Inc.",Tres Agaves Mixers,750.0,mL,"Tres Agaves Organic Agave Nectar, 750mL Bottle",Organic Agave Nectar,,EACH,1,0.0,,USA,"Punch, Cocktail & Premix"
